origin,train_end,step,target_date,y_true,y_pred,insample_scale,modelo
2021-04-01,2021-04-01,5,2021-09-01,17701014.731764168,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,6,2021-10-01,17758714.841657992,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,7,2021-11-01,17407028.491258733,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,8,2021-12-01,20432534.845650554,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,9,2022-01-01,21092285.296450797,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,10,2022-02-01,16186897.483220601,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,11,2022-03-01,20609813.782492623,15397906.545810368,5315142.2344340375,Theta
2021-04-01,2021-04-01,12,2022-04-01,17759980.546359718,15397906.545810368,5315142.2344340375,Theta
2021-05-01,2021-05-01,1,2021-06-01,16430714.61503123,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,2,2021-07-01,15765340.012123786,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,3,2021-08-01,17793395.258316882,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,4,2021-09-01,17701014.731764168,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,5,2021-10-01,17758714.841657992,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,6,2021-11-01,17407028.491258733,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,7,2021-12-01,20432534.845650554,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,8,2022-01-01,21092285.296450797,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,9,2022-02-01,16186897.483220601,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,10,2022-03-01,20609813.782492623,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,11,2022-04-01,17759980.546359718,15812741.15146177,5282933.302625332,Theta
2021-05-01,2021-05-01,12,2022-05-01,16931826.340154935,15812741.15146177,5282933.302625332,Theta
2021-06-01,2021-06-01,1,2021-07-01,15765340.012123786,16315638.36203552,5275172.201574096,Theta
