origin,train_end,step,target_date,y_true,y_pred,insample_scale,modelo
2021-03-01,2021-03-01,10,2022-01-01,21092285.296450797,14858850.010462105,5399494.063566544,ETS
2021-03-01,2021-03-01,11,2022-02-01,16186897.483220601,14858850.010462105,5399494.063566544,ETS
2021-03-01,2021-03-01,12,2022-03-01,20609813.782492623,14858850.010462105,5399494.063566544,ETS
2021-04-01,2021-04-01,1,2021-05-01,15908108.22397056,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,2,2021-06-01,16430714.61503123,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,3,2021-07-01,15765340.012123786,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,4,2021-08-01,17793395.258316882,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,5,2021-09-01,17701014.731764168,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,6,2021-10-01,17758714.841657992,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,7,2021-11-01,17407028.491258733,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,8,2021-12-01,20432534.845650554,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,9,2022-01-01,21092285.296450797,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,10,2022-02-01,16186897.483220601,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,11,2022-03-01,20609813.782492623,15383567.265011352,5315142.2344340375,ETS
2021-04-01,2021-04-01,12,2022-04-01,17759980.546359718,15383567.265011352,5315142.2344340375,ETS
2021-05-01,2021-05-01,1,2021-06-01,16430714.61503123,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,2,2021-07-01,15765340.012123786,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,3,2021-08-01,17793395.258316882,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,4,2021-09-01,17701014.731764168,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,5,2021-10-01,17758714.841657992,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,6,2021-11-01,17407028.491258733,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,7,2021-12-01,20432534.845650554,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,8,2022-01-01,21092285.296450797,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,9,2022-02-01,16186897.483220601,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,10,2022-03-01,20609813.782492623,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,11,2022-04-01,17759980.546359718,15796654.479985915,5282933.302625332,ETS
2021-05-01,2021-05-01,12,2022-05-01,16931826.340154935,15796654.479985915,5282933.302625332,ETS
2021-06-01,2021-06-01,1,2021-07-01,15765340.012123786,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,2,2021-08-01,17793395.258316882,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,3,2021-09-01,17701014.731764168,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,4,2021-10-01,17758714.841657992,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,5,2021-11-01,17407028.491258733,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,6,2021-12-01,20432534.845650554,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,7,2022-01-01,21092285.296450797,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,8,2022-02-01,16186897.483220601,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,9,2022-03-01,20609813.782492623,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,10,2022-04-01,17759980.546359718,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,11,2022-05-01,16931826.340154935,16297015.996241255,5275172.201574096,ETS
2021-06-01,2021-06-01,12,2022-06-01,17868945.717301447,16297015.996241255,5275172.201574096,ETS
2021-07-01,2021-07-01,1,2021-08-01,17793395.258316882,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,2,2021-09-01,17701014.731764168,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,3,2021-10-01,17758714.841657992,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,4,2021-11-01,17407028.491258733,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,5,2021-12-01,20432534.845650554,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,6,2022-01-01,21092285.296450797,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,7,2022-02-01,16186897.483220601,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,8,2022-03-01,20609813.782492623,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,9,2022-04-01,17759980.546359718,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,10,2022-05-01,16931826.340154935,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,11,2022-06-01,17868945.717301447,15878054.104126424,5226387.888834773,ETS
2021-07-01,2021-07-01,12,2022-07-01,18361779.51930217,15878054.104126424,5226387.888834773,ETS
2021-08-01,2021-08-01,1,2021-09-01,17701014.731764168,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,2,2021-10-01,17758714.841657992,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,3,2021-11-01,17407028.491258733,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,4,2021-12-01,20432534.845650554,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,5,2022-01-01,21092285.296450797,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,6,2022-02-01,16186897.483220601,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,7,2022-03-01,20609813.782492623,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,8,2022-04-01,17759980.546359718,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,9,2022-05-01,16931826.340154935,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,10,2022-06-01,17868945.717301447,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,11,2022-07-01,18361779.51930217,17384950.352448817,5215265.69998667,ETS
2021-08-01,2021-08-01,12,2022-08-01,19637963.915173445,17384950.352448817,5215265.69998667,ETS
2021-09-01,2021-09-01,1,2021-10-01,17758714.841657992,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,2,2021-11-01,17407028.491258733,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,3,2021-12-01,20432534.845650554,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,4,2022-01-01,21092285.296450797,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,5,2022-02-01,16186897.483220601,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,6,2022-03-01,20609813.782492623,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,7,2022-04-01,17759980.546359718,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,8,2022-05-01,16931826.340154935,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,9,2022-06-01,17868945.717301447,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,10,2022-07-01,18361779.51930217,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,11,2022-08-01,19637963.915173445,17634956.964584254,5193807.944922072,ETS
2021-09-01,2021-09-01,12,2022-09-01,21330305.533095423,17634956.964584254,5193807.944922072,ETS
2021-10-01,2021-10-01,1,2021-11-01,17407028.491258733,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,2,2021-12-01,20432534.845650554,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,3,2022-01-01,21092285.296450797,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,4,2022-02-01,16186897.483220601,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,5,2022-03-01,20609813.782492623,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,6,2022-04-01,17759980.546359718,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,7,2022-05-01,16931826.340154935,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,8,2022-06-01,17868945.717301447,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,9,2022-07-01,18361779.51930217,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,10,2022-08-01,19637963.915173445,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,11,2022-09-01,21330305.533095423,17732278.51395383,5168422.584903303,ETS
2021-10-01,2021-10-01,12,2022-10-01,20448732.012382615,17732278.51395383,5168422.584903303,ETS
2021-11-01,2021-11-01,1,2021-12-01,20432534.845650554,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,2,2022-01-01,21092285.296450797,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,3,2022-02-01,16186897.483220601,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,4,2022-03-01,20609813.782492623,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,5,2022-04-01,17759980.546359718,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,6,2022-05-01,16931826.340154935,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,7,2022-06-01,17868945.717301447,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,8,2022-07-01,18361779.51930217,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,9,2022-08-01,19637963.915173445,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,10,2022-09-01,21330305.533095423,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,11,2022-10-01,20448732.012382615,17475833.288088728,5127065.919946379,ETS
2021-11-01,2021-11-01,12,2022-11-01,21417476.473871592,17475833.288088728,5127065.919946379,ETS
