municipio_nome,municipio,tributo,modelo,origin,train_end,step,target_date,y_true,y_pred,insample_scale,regime
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,1,2021-01-01,69000723.36417782,70169284.99012184,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,2,2021-02-01,321045951.2437732,327582580.0504294,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,3,2021-03-01,127432294.82771966,67447363.32081579,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,4,2021-04-01,57077310.06476509,45385416.04728757,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,5,2021-05-01,62874566.758613415,47969712.51969636,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,6,2021-06-01,64970539.980599545,53941536.45354817,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,7,2021-07-01,59657057.5193954,55620565.17244184,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,8,2021-08-01,67559564.12545998,49351993.65197688,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,9,2021-09-01,59308358.66786285,51153184.274627365,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,10,2021-10-01,53898960.48452419,84564928.69407645,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,11,2021-11-01,55536055.33605333,85162104.25748141,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2020-12-01,2020-12-01,12,2021-12-01,60702736.74751406,89177327.23759595,10145027.427750492,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,1,2021-02-01,321045951.2437732,327582580.0504294,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,2,2021-03-01,127432294.82771966,67447363.32081579,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,3,2021-04-01,57077310.06476509,45385416.04728757,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,4,2021-05-01,62874566.758613415,47969712.51969636,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,5,2021-06-01,64970539.980599545,53941536.45354817,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,6,2021-07-01,59657057.5193954,55620565.17244184,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,7,2021-08-01,67559564.12545998,49351993.65197688,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,8,2021-09-01,59308358.66786285,51153184.274627365,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,9,2021-10-01,53898960.48452419,84564928.69407645,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,10,2021-11-01,55536055.33605333,85162104.25748141,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,11,2021-12-01,60702736.74751406,89177327.23759595,9997872.250671698,covid
Salvador,salvador,IPTU,Naive,2021-01-01,2021-01-01,12,2022-01-01,65044094.43652048,69000723.36417782,9997872.250671698,pos
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,1,2021-03-01,127432294.82771966,67447363.32081579,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,2,2021-04-01,57077310.06476509,45385416.04728757,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,3,2021-05-01,62874566.758613415,47969712.51969636,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,4,2021-06-01,64970539.980599545,53941536.45354817,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,5,2021-07-01,59657057.5193954,55620565.17244184,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,6,2021-08-01,67559564.12545998,49351993.65197688,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,7,2021-09-01,59308358.66786285,51153184.274627365,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,8,2021-10-01,53898960.48452419,84564928.69407645,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,9,2021-11-01,55536055.33605333,85162104.25748141,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,10,2021-12-01,60702736.74751406,89177327.23759595,9942045.74351016,covid
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,11,2022-01-01,65044094.43652048,69000723.36417782,9942045.74351016,pos
Salvador,salvador,IPTU,Naive,2021-02-01,2021-02-01,12,2022-02-01,287530945.4916237,321045951.2437732,9942045.74351016,pos
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,1,2021-04-01,57077310.06476509,45385416.04728757,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,2,2021-05-01,62874566.758613415,47969712.51969636,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,3,2021-06-01,64970539.980599545,53941536.45354817,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,4,2021-07-01,59657057.5193954,55620565.17244184,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,5,2021-08-01,67559564.12545998,49351993.65197688,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,6,2021-09-01,59308358.66786285,51153184.274627365,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,7,2021-10-01,53898960.48452419,84564928.69407645,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,8,2021-11-01,55536055.33605333,85162104.25748141,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,9,2021-12-01,60702736.74751406,89177327.23759595,10736377.263564026,covid
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,10,2022-01-01,65044094.43652048,69000723.36417782,10736377.263564026,pos
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,11,2022-02-01,287530945.4916237,321045951.2437732,10736377.263564026,pos
Salvador,salvador,IPTU,Naive,2021-03-01,2021-03-01,12,2022-03-01,123924826.15024877,127432294.82771966,10736377.263564026,pos
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,1,2021-05-01,62874566.758613415,47969712.51969636,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,2,2021-06-01,64970539.980599545,53941536.45354817,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,3,2021-07-01,59657057.5193954,55620565.17244184,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,4,2021-08-01,67559564.12545998,49351993.65197688,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,5,2021-09-01,59308358.66786285,51153184.274627365,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,6,2021-10-01,53898960.48452419,84564928.69407645,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,7,2021-11-01,55536055.33605333,85162104.25748141,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,8,2021-12-01,60702736.74751406,89177327.23759595,10751307.212843925,covid
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,9,2022-01-01,65044094.43652048,69000723.36417782,10751307.212843925,pos
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,10,2022-02-01,287530945.4916237,321045951.2437732,10751307.212843925,pos
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,11,2022-03-01,123924826.15024877,127432294.82771966,10751307.212843925,pos
Salvador,salvador,IPTU,Naive,2021-04-01,2021-04-01,12,2022-04-01,61648619.59981778,57077310.06476509,10751307.212843925,pos
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,1,2021-06-01,64970539.980599545,53941536.45354817,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,2,2021-07-01,59657057.5193954,55620565.17244184,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,3,2021-08-01,67559564.12545998,49351993.65197688,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,4,2021-09-01,59308358.66786285,51153184.274627365,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,5,2021-10-01,53898960.48452419,84564928.69407645,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,6,2021-11-01,55536055.33605333,85162104.25748141,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,7,2021-12-01,60702736.74751406,89177327.23759595,10815207.936321974,covid
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,8,2022-01-01,65044094.43652048,69000723.36417782,10815207.936321974,pos
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,9,2022-02-01,287530945.4916237,321045951.2437732,10815207.936321974,pos
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,10,2022-03-01,123924826.15024877,127432294.82771966,10815207.936321974,pos
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,11,2022-04-01,61648619.59981778,57077310.06476509,10815207.936321974,pos
Salvador,salvador,IPTU,Naive,2021-05-01,2021-05-01,12,2022-05-01,68259379.93383087,62874566.758613415,10815207.936321974,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,1,2021-07-01,59657057.5193954,55620565.17244184,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,2,2021-08-01,67559564.12545998,49351993.65197688,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,3,2021-09-01,59308358.66786285,51153184.274627365,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,4,2021-10-01,53898960.48452419,84564928.69407645,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,5,2021-11-01,55536055.33605333,85162104.25748141,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,6,2021-12-01,60702736.74751406,89177327.23759595,10818447.263454236,covid
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,7,2022-01-01,65044094.43652048,69000723.36417782,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,8,2022-02-01,287530945.4916237,321045951.2437732,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,9,2022-03-01,123924826.15024877,127432294.82771966,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,10,2022-04-01,61648619.59981778,57077310.06476509,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,11,2022-05-01,68259379.93383087,62874566.758613415,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-06-01,2021-06-01,12,2022-06-01,60097620.00360337,64970539.980599545,10818447.263454236,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,1,2021-08-01,67559564.12545998,49351993.65197688,10717224.05574527,covid
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,2,2021-09-01,59308358.66786285,51153184.274627365,10717224.05574527,covid
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,3,2021-10-01,53898960.48452419,84564928.69407645,10717224.05574527,covid
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,4,2021-11-01,55536055.33605333,85162104.25748141,10717224.05574527,covid
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,5,2021-12-01,60702736.74751406,89177327.23759595,10717224.05574527,covid
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,6,2022-01-01,65044094.43652048,69000723.36417782,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,7,2022-02-01,287530945.4916237,321045951.2437732,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,8,2022-03-01,123924826.15024877,127432294.82771966,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,9,2022-04-01,61648619.59981778,57077310.06476509,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,10,2022-05-01,68259379.93383087,62874566.758613415,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,11,2022-06-01,60097620.00360337,64970539.980599545,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-07-01,2021-07-01,12,2022-07-01,66773806.91903504,59657057.5193954,10717224.05574527,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,1,2021-09-01,59308358.66786285,51153184.274627365,10827376.208947295,covid
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,2,2021-10-01,53898960.48452419,84564928.69407645,10827376.208947295,covid
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,3,2021-11-01,55536055.33605333,85162104.25748141,10827376.208947295,covid
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,4,2021-12-01,60702736.74751406,89177327.23759595,10827376.208947295,covid
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,5,2022-01-01,65044094.43652048,69000723.36417782,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,6,2022-02-01,287530945.4916237,321045951.2437732,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,7,2022-03-01,123924826.15024877,127432294.82771966,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,8,2022-04-01,61648619.59981778,57077310.06476509,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,9,2022-05-01,68259379.93383087,62874566.758613415,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,10,2022-06-01,60097620.00360337,64970539.980599545,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,11,2022-07-01,66773806.91903504,59657057.5193954,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-08-01,2021-08-01,12,2022-08-01,66532703.77148832,67559564.12545998,10827376.208947295,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,1,2021-10-01,53898960.48452419,84564928.69407645,10788648.64640075,covid
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,2,2021-11-01,55536055.33605333,85162104.25748141,10788648.64640075,covid
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,3,2021-12-01,60702736.74751406,89177327.23759595,10788648.64640075,covid
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,4,2022-01-01,65044094.43652048,69000723.36417782,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,5,2022-02-01,287530945.4916237,321045951.2437732,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,6,2022-03-01,123924826.15024877,127432294.82771966,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,7,2022-04-01,61648619.59981778,57077310.06476509,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,8,2022-05-01,68259379.93383087,62874566.758613415,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,9,2022-06-01,60097620.00360337,64970539.980599545,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,10,2022-07-01,66773806.91903504,59657057.5193954,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,11,2022-08-01,66532703.77148832,67559564.12545998,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-09-01,2021-09-01,12,2022-09-01,65121867.4887068,59308358.66786285,10788648.64640075,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,1,2021-11-01,55536055.33605333,85162104.25748141,11072610.35444577,covid
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,2,2021-12-01,60702736.74751406,89177327.23759595,11072610.35444577,covid
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,3,2022-01-01,65044094.43652048,69000723.36417782,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,4,2022-02-01,287530945.4916237,321045951.2437732,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,5,2022-03-01,123924826.15024877,127432294.82771966,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,6,2022-04-01,61648619.59981778,57077310.06476509,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,7,2022-05-01,68259379.93383087,62874566.758613415,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,8,2022-06-01,60097620.00360337,64970539.980599545,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,9,2022-07-01,66773806.91903504,59657057.5193954,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,10,2022-08-01,66532703.77148832,67559564.12545998,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,11,2022-09-01,65121867.4887068,59308358.66786285,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-10-01,2021-10-01,12,2022-10-01,63488690.92613522,53898960.48452419,11072610.35444577,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,1,2021-12-01,60702736.74751406,89177327.23759595,11333926.390600452,covid
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,2,2022-01-01,65044094.43652048,69000723.36417782,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,3,2022-02-01,287530945.4916237,321045951.2437732,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,4,2022-03-01,123924826.15024877,127432294.82771966,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,5,2022-04-01,61648619.59981778,57077310.06476509,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,6,2022-05-01,68259379.93383087,62874566.758613415,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,7,2022-06-01,60097620.00360337,64970539.980599545,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,8,2022-07-01,66773806.91903504,59657057.5193954,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,9,2022-08-01,66532703.77148832,67559564.12545998,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,10,2022-09-01,65121867.4887068,59308358.66786285,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,11,2022-10-01,63488690.92613522,53898960.48452419,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-11-01,2021-11-01,12,2022-11-01,66039562.92725708,55536055.33605333,11333926.390600452,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,1,2022-01-01,65044094.43652048,69000723.36417782,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,2,2022-02-01,287530945.4916237,321045951.2437732,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,3,2022-03-01,123924826.15024877,127432294.82771966,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,4,2022-04-01,61648619.59981778,57077310.06476509,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,5,2022-05-01,68259379.93383087,62874566.758613415,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,6,2022-06-01,60097620.00360337,64970539.980599545,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,7,2022-07-01,66773806.91903504,59657057.5193954,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,8,2022-08-01,66532703.77148832,67559564.12545998,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,9,2022-09-01,65121867.4887068,59308358.66786285,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,10,2022-10-01,63488690.92613522,53898960.48452419,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,11,2022-11-01,66039562.92725708,55536055.33605333,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2021-12-01,2021-12-01,12,2022-12-01,64797642.90815615,60702736.74751406,11571991.169759918,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,1,2022-02-01,287530945.4916237,321045951.2437732,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,2,2022-03-01,123924826.15024877,127432294.82771966,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,3,2022-04-01,61648619.59981778,57077310.06476509,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,4,2022-05-01,68259379.93383087,62874566.758613415,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,5,2022-06-01,60097620.00360337,64970539.980599545,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,6,2022-07-01,66773806.91903504,59657057.5193954,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,7,2022-08-01,66532703.77148832,67559564.12545998,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,8,2022-09-01,65121867.4887068,59308358.66786285,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,9,2022-10-01,63488690.92613522,53898960.48452419,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,10,2022-11-01,66039562.92725708,55536055.33605333,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,11,2022-12-01,64797642.90815615,60702736.74751406,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-01-01,2022-01-01,12,2023-01-01,71842672.13965991,65044094.43652048,11467671.139046185,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,1,2022-03-01,123924826.15024877,127432294.82771966,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,2,2022-04-01,61648619.59981778,57077310.06476509,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,3,2022-05-01,68259379.93383087,62874566.758613415,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,4,2022-06-01,60097620.00360337,64970539.980599545,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,5,2022-07-01,66773806.91903504,59657057.5193954,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,6,2022-08-01,66532703.77148832,67559564.12545998,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,7,2022-09-01,65121867.4887068,59308358.66786285,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,8,2022-10-01,63488690.92613522,53898960.48452419,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,9,2022-11-01,66039562.92725708,55536055.33605333,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,10,2022-12-01,64797642.90815615,60702736.74751406,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,11,2023-01-01,71842672.13965991,65044094.43652048,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-02-01,2022-02-01,12,2023-02-01,312279669.4451977,287530945.4916237,11765608.09327731,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,1,2022-04-01,61648619.59981778,57077310.06476509,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,2,2022-05-01,68259379.93383087,62874566.758613415,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,3,2022-06-01,60097620.00360337,64970539.980599545,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,4,2022-07-01,66773806.91903504,59657057.5193954,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,5,2022-08-01,66532703.77148832,67559564.12545998,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,6,2022-09-01,65121867.4887068,59308358.66786285,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,7,2022-10-01,63488690.92613522,53898960.48452419,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,8,2022-11-01,66039562.92725708,55536055.33605333,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,9,2022-12-01,64797642.90815615,60702736.74751406,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,10,2023-01-01,71842672.13965991,65044094.43652048,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,11,2023-02-01,312279669.4451977,287530945.4916237,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-03-01,2022-03-01,12,2023-03-01,85661910.80764559,123924826.15024877,11655499.567733224,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,1,2022-05-01,68259379.93383087,62874566.758613415,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,2,2022-06-01,60097620.00360337,64970539.980599545,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,3,2022-07-01,66773806.91903504,59657057.5193954,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,4,2022-08-01,66532703.77148832,67559564.12545998,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,5,2022-09-01,65121867.4887068,59308358.66786285,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,6,2022-10-01,63488690.92613522,53898960.48452419,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,7,2022-11-01,66039562.92725708,55536055.33605333,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,8,2022-12-01,64797642.90815615,60702736.74751406,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,9,2023-01-01,71842672.13965991,65044094.43652048,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,10,2023-02-01,312279669.4451977,287530945.4916237,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,11,2023-03-01,85661910.80764559,123924826.15024877,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-04-01,2022-04-01,12,2023-04-01,68003023.29737547,61648619.59981778,11562286.540987426,pos
Salvador,salvador,IPTU,Naive,2022-05-01,2022-05-01,1,2022-06-01,60097620.00360337,64970539.980599545,11482059.614159249,pos
