origin,train_end,step,target_date,y_true,y_pred,insample_scale,serie
2024-05-01,2024-05-01,3,2024-08-01,179459931.33462426,172921857.40440685,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,4,2024-09-01,184543486.4872822,179601308.86371866,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,5,2024-10-01,179016330.2612471,176131774.19317618,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,6,2024-11-01,170272112.29129708,177619900.4931794,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,7,2024-12-01,201564378.85060686,218920220.0829712,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,8,2025-01-01,165418720.9248767,158656255.9117485,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,9,2025-02-01,168682440.2340401,161294018.12170047,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,10,2025-03-01,175688943.8790584,173115791.57935077,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,11,2025-04-01,181535033.12456664,166250575.1997991,12208676.423622644,salvador-ISSQN
2024-05-01,2024-05-01,12,2025-05-01,181276769.84444195,172234914.3157394,12208676.423622644,salvador-ISSQN
2024-06-01,2024-06-01,1,2024-07-01,169912894.89976043,166580979.36417094,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,2,2024-08-01,179459931.33462426,170932916.45155683,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,3,2024-09-01,184543486.4872822,177541381.41093504,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,4,2024-10-01,179016330.2612471,174117355.96389675,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,5,2024-11-01,170272112.29129708,175594214.4801501,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,6,2024-12-01,201564378.85060686,214085680.5857455,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,7,2025-01-01,165418720.9248767,156857086.582605,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,8,2025-02-01,168682440.2340401,159470127.2760658,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,9,2025-03-01,175688943.8790584,171163781.49058095,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,10,2025-04-01,181535033.12456664,164381303.81881937,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,11,2025-05-01,181276769.84444195,170303865.49176082,12205773.076029072,salvador-ISSQN
2024-06-01,2024-06-01,12,2025-06-01,168323445.51961663,165645631.07434496,12205773.076029072,salvador-ISSQN
2024-07-01,2024-07-01,1,2024-08-01,179459931.33462426,171968924.1748478,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,2,2024-09-01,184543486.4872822,178620684.80416152,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,3,2024-10-01,179016330.2612471,175179017.20048484,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,4,2024-11-01,170272112.29129708,176668073.8187803,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,5,2024-12-01,201564378.85060686,215398822.0654562,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,6,2025-01-01,165418720.9248767,163953376.65905613,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,7,2025-02-01,168682440.2340401,160454041.16431648,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,8,2025-03-01,175688943.8790584,172222930.04467314,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,9,2025-04-01,181535033.12456664,165401440.36477867,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,10,2025-05-01,181276769.84444195,171363814.4447915,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,11,2025-06-01,168323445.51961663,166679555.32329142,12282496.503963746,salvador-ISSQN
2024-07-01,2024-07-01,12,2025-07-01,172403341.7654783,169786649.18947572,12282496.503963746,salvador-ISSQN
2024-08-01,2024-08-01,1,2024-09-01,184543486.4872822,181550849.2544163,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,2,2024-10-01,179016330.2612471,178055323.41013038,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,3,2024-11-01,170272112.29129708,179571445.8355896,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,4,2024-12-01,201564378.85060686,218941880.4801996,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,5,2025-01-01,165418720.9248767,166652635.50014883,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,6,2025-02-01,168682440.2340401,163558105.2382335,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,7,2025-03-01,175688943.8790584,175063398.21545938,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,8,2025-04-01,181535033.12456664,168131825.17955548,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,9,2025-05-01,181276769.84444195,174195129.10368374,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,10,2025-06-01,168323445.51961663,169435906.98003963,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,11,2025-07-01,172403341.7654783,172596853.7788242,12367770.693260504,salvador-ISSQN
2024-08-01,2024-08-01,12,2025-08-01,184564790.1691121,177109202.7326427,12367770.693260504,salvador-ISSQN
2024-09-01,2024-09-01,1,2024-10-01,179016330.2612471,179208223.6475782,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,2,2024-11-01,170272112.29129708,180737948.0419218,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,3,2024-12-01,201564378.85060686,220368739.2181124,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,4,2025-01-01,165418720.9248767,167742219.13634172,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,5,2025-02-01,168682440.2340401,164630881.55463007,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,6,2025-03-01,175688943.8790584,175440901.17732546,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,7,2025-04-01,181535033.12456664,169241618.61808828,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,8,2025-05-01,181276769.84444195,175348568.4549913,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,9,2025-06-01,168323445.51961663,170561349.90626025,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,10,2025-07-01,172403341.7654783,173746867.3509275,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,11,2025-08-01,184564790.1691121,178292942.2585841,12585719.543126041,salvador-ISSQN
2024-09-01,2024-09-01,12,2025-09-01,187039213.58700693,185193135.39285603,12585719.543126041,salvador-ISSQN
2024-10-01,2024-10-01,1,2024-11-01,170272112.29129708,180661822.32308936,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,2,2024-12-01,201564378.85060686,220281260.86669573,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,3,2025-01-01,165418720.9248767,167679686.9304223,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,4,2025-02-01,168682440.2340401,164573480.41449064,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,5,2025-03-01,175688943.8790584,175383953.43696514,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,6,2025-04-01,181535033.12456664,169916390.16345954,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,7,2025-05-01,181276769.84444195,175300062.93047896,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,8,2025-06-01,168323445.51961663,170518246.23830917,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,9,2025-07-01,172403341.7654783,173707103.1496253,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,10,2025-08-01,184564790.1691121,178256381.1030432,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,11,2025-09-01,187039213.58700693,185159557.16970116,12623119.3961063,salvador-ISSQN
2024-10-01,2024-10-01,12,2025-10-01,195235211.1399195,181599939.04298636,12623119.3961063,salvador-ISSQN
2024-11-01,2024-11-01,1,2024-12-01,201564378.85060686,215535402.23745543,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,2,2025-01-01,165418720.9248767,164073050.6037713,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,3,2025-02-01,168682440.2340401,161039477.78798354,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,4,2025-03-01,175688943.8790584,171624000.182103,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,5,2025-04-01,181535033.12456664,166279636.39530945,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,6,2025-05-01,181276769.84444195,171061640.03586826,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,7,2025-06-01,168323445.51961663,166880579.40454888,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,8,2025-07-01,172403341.7654783,170007483.7990537,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,9,2025-08-01,184564790.1691121,174466091.4120313,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,10,2025-09-01,187039213.58700693,181228930.84740856,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,11,2025-10-01,195235211.1399195,177751185.70031846,12570186.486650469,salvador-ISSQN
2024-11-01,2024-11-01,12,2025-11-01,192262765.6760926,179276373.85014257,12570186.486650469,salvador-ISSQN
2024-12-01,2024-12-01,1,2025-01-01,165418720.9248767,160027536.96896613,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,2,2025-02-01,168682440.2340401,157074179.10612693,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,3,2025-03-01,175688943.8790584,167403836.4696795,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,4,2025-04-01,181535033.12456664,162196455.12485912,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,5,2025-05-01,181276769.84444195,166866744.69924626,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,6,2025-06-01,168323445.51961663,162047320.14393052,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,7,2025-07-01,172403341.7654783,165849755.5242665,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,8,2025-08-01,184564790.1691121,170205108.88167647,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,9,2025-09-01,187039213.58700693,176808775.92474732,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,10,2025-10-01,195235211.1399195,173421720.12311986,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,11,2025-11-01,192262765.6760926,174915663.4564235,12586654.371824685,salvador-ISSQN
2024-12-01,2024-12-01,12,2025-12-01,211689477.99,213286350.23155814,12586654.371824685,salvador-ISSQN
2025-01-01,2025-01-01,1,2025-02-01,168682440.2340401,159113919.46286768,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,2,2025-03-01,175688943.8790584,169578237.2217384,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,3,2025-04-01,181535033.12456664,164303721.11013773,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,4,2025-05-01,181276769.84444195,169035204.28289115,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,5,2025-06-01,168323445.51961663,164153651.32275057,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,6,2025-07-01,172403341.7654783,168129607.27007478,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,7,2025-08-01,184564790.1691121,172418525.18092698,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,8,2025-09-01,187039213.58700693,179108611.43698174,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,9,2025-10-01,195235211.1399195,175678029.37113243,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,10,2025-11-01,192262765.6760926,177191943.7661673,12828142.71343105,salvador-ISSQN
2025-01-01,2025-01-01,11,2025-12-01,211689477.99,216062620.48734108,12828142.71343105,salvador-ISSQN
2025-02-01,2025-02-01,1,2025-03-01,175688943.8790584,173372114.58400342,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,2,2025-04-01,181535033.12456664,167979211.11085108,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,3,2025-05-01,181276769.84444195,172816144.31168914,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,4,2025-06-01,168323445.51961663,167825020.50577664,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,5,2025-07-01,172403341.7654783,171889510.7708008,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,6,2025-08-01,184564790.1691121,177073711.85573208,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,7,2025-09-01,187039213.58700693,183113212.49925202,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,8,2025-10-01,195235211.1399195,179605523.48995236,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,9,2025-11-01,192262765.6760926,181152876.5133416,12797016.00055624,salvador-ISSQN
2025-02-01,2025-02-01,10,2025-12-01,211689477.99,220891970.0513283,12797016.00055624,salvador-ISSQN
2025-03-01,2025-03-01,1,2025-04-01,181535033.12456664,168823770.05433825,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,2,2025-05-01,181276769.84444195,173687181.9745574,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,3,2025-06-01,168323445.51961663,168672993.9589005,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,4,2025-07-01,172403341.7654783,172760158.79726467,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,5,2025-08-01,184564790.1691121,177972815.6822762,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,6,2025-09-01,187039213.58700693,184604547.6744705,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,7,2025-10-01,195235211.1399195,180521923.46262306,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,8,2025-11-01,192262765.6760926,182079402.93288872,12803341.901366595,salvador-ISSQN
2025-03-01,2025-03-01,9,2025-12-01,211689477.99,222024460.81769568,12803341.901366595,salvador-ISSQN
2025-04-01,2025-04-01,1,2025-05-01,181276769.84444195,178732205.16829795,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,2,2025-06-01,168323445.51961663,173571515.49564418,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,3,2025-07-01,172403341.7654783,177776502.72345495,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,4,2025-08-01,184564790.1691121,183139617.39587498,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,5,2025-09-01,187039213.58700693,189962947.3465069,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,6,2025-10-01,195235211.1399195,186026177.33805132,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,7,2025-11-01,192262765.6760926,187362677.8322159,12788606.398172393,salvador-ISSQN
2025-04-01,2025-04-01,8,2025-12-01,211689477.99,228465683.38789386,12788606.398172393,salvador-ISSQN
2025-05-01,2025-05-01,1,2025-06-01,168323445.51961663,174590024.43424854,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,2,2025-07-01,172403341.7654783,178822505.7204963,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,3,2025-08-01,184564790.1691121,184220073.34022802,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,4,2025-09-01,187039213.58700693,191086656.4751888,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,5,2025-10-01,195235211.1399195,187129527.667554,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,6,2025-11-01,192262765.6760926,187567002.67266098,12807724.926831223,salvador-ISSQN
2025-05-01,2025-05-01,7,2025-12-01,211689477.99,229827916.95672262,12807724.926831223,salvador-ISSQN
2025-06-01,2025-06-01,1,2025-07-01,172403341.7654783,176371151.13527718,12769630.394471891,salvador-ISSQN
2025-06-01,2025-06-01,2,2025-08-01,184564790.1691121,181700332.57227692,12769630.394471891,salvador-ISSQN
2025-06-01,2025-06-01,3,2025-09-01,187039213.58700693,188478795.38025156,12769630.394471891,salvador-ISSQN
2025-06-01,2025-06-01,4,2025-10-01,195235211.1399195,184581337.56068707,12769630.394471891,salvador-ISSQN
2025-06-01,2025-06-01,5,2025-11-01,192262765.6760926,185018520.63160113,12769630.394471891,salvador-ISSQN
2025-06-01,2025-06-01,6,2025-12-01,211689477.99,224897378.50891274,12769630.394471891,salvador-ISSQN
2025-07-01,2025-07-01,1,2025-08-01,184564790.1691121,180153793.5590997,12680246.18987403,salvador-ISSQN
2025-07-01,2025-07-01,2,2025-09-01,187039213.58700693,186878809.86718217,12680246.18987403,salvador-ISSQN
2025-07-01,2025-07-01,3,2025-10-01,195235211.1399195,183018587.28668326,12680246.18987403,salvador-ISSQN
2025-07-01,2025-07-01,4,2025-11-01,192262765.6760926,183456218.28949815,12680246.18987403,salvador-ISSQN
2025-07-01,2025-07-01,5,2025-12-01,211689477.99,223003368.8200236,12680246.18987403,salvador-ISSQN
2025-08-01,2025-08-01,1,2025-09-01,187039213.58700693,188613387.66644257,12614941.126465531,salvador-ISSQN
2025-08-01,2025-08-01,2,2025-10-01,195235211.1399195,184718428.94050816,12614941.126465531,salvador-ISSQN
2025-08-01,2025-08-01,3,2025-11-01,192262765.6760926,185161218.18131074,12614941.126465531,salvador-ISSQN
